,idv_for_model_corrected,Keep/ Remove,Select Null,Select,product_category_idv,Equity Pillar,data_source,metric_name,Vendor Metric Group,Group,Common,Blank brand count,Blank brands,Comments,min,max,Neg Flag
95,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,0,N,N,DOG FOOD,brand_perceptions,directions,has_a_taste_my_cat_enjoys_mean,Brand Attributes,Palatability,Cat Food except Treats,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Cat Food except Treats,0,100,P
96,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,1,Y,Y,CAT FOOD,brand_perceptions,directions,has_a_taste_my_cat_enjoys_mean,Brand Attributes,Palatability,Cat Food except Treats,0,,,0,100,P
97,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,0,N,N,CAT LITTER,brand_perceptions,directions,has_a_taste_my_cat_enjoys_mean,Brand Attributes,Palatability,Cat Food except Treats,,,,0,100,P
98,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,0,N,N,DOG TREATS ONLY,brand_perceptions,directions,has_a_taste_my_cat_enjoys_mean,Brand Attributes,Palatability,Cat Food except Treats,,,,0,100,P
99,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,0,N,N,CAT TREATS ONLY,brand_perceptions,directions,has_a_taste_my_cat_enjoys_mean,Brand Attributes,Palatability,Cat Food except Treats,,,,0,100,P
100,directions_brand_attributes_has_a_taste_my_cat_enjoys_rank_1st,0,N,N,DOG FOOD,,directions,has_a_taste_my_cat_enjoys_rank_1st,Brand Attributes,Palatability,Cat Food except Treats,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Cat Food except Treats,0,100,P
101,directions_brand_attributes_has_a_taste_my_cat_enjoys_rank_1st,1,Y,N,CAT FOOD,,directions,has_a_taste_my_cat_enjoys_rank_1st,Brand Attributes,Palatability,Cat Food except Treats,0,,Excluded rank1st,0,100,P
102,directions_brand_attributes_has_a_taste_my_cat_enjoys_rank_1st,0,N,N,CAT LITTER,,directions,has_a_taste_my_cat_enjoys_rank_1st,Brand Attributes,Palatability,Cat Food except Treats,,,,0,100,P
103,directions_brand_attributes_has_a_taste_my_cat_enjoys_rank_1st,0,N,N,DOG TREATS ONLY,,directions,has_a_taste_my_cat_enjoys_rank_1st,Brand Attributes,Palatability,Cat Food except Treats,,,,0,100,P
104,directions_brand_attributes_has_a_taste_my_cat_enjoys_rank_1st,0,N,N,CAT TREATS ONLY,,directions,has_a_taste_my_cat_enjoys_rank_1st,Brand Attributes,Palatability,Cat Food except Treats,,,,0,100,P
105,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,1,Y,Y,DOG FOOD,brand_perceptions,directions,has_a_taste_my_dog_enjoys_mean,Brand Attributes,Palatability,Dog Food except Treats,8,"ALPO,BEGGIN',BUSY,DENTALIFE,GREENIES,MILK-BONE,PUP-PERONI,ZUKE'S",,0,100,P
106,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,0,N,N,CAT FOOD,,directions,has_a_taste_my_dog_enjoys_mean,Brand Attributes,Palatability,Dog Food except Treats,15,"9LIVES,BEYOND,CAT CHOW LINE,DENTALIFE,FANCY FEAST,FRISKIES,GREENIES,IAMS,MEOW MIX,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,SHEBA,TEMPTATIONS",Question only for Dog Food except Treats,0,100,P
107,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,0,N,N,CAT LITTER,,directions,has_a_taste_my_dog_enjoys_mean,Brand Attributes,Palatability,Dog Food except Treats,,,,0,100,P
108,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,0,N,N,DOG TREATS ONLY,,directions,has_a_taste_my_dog_enjoys_mean,Brand Attributes,Palatability,Dog Food except Treats,,,,0,100,P
109,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,0,N,N,CAT TREATS ONLY,,directions,has_a_taste_my_dog_enjoys_mean,Brand Attributes,Palatability,Dog Food except Treats,,,,0,100,P
110,directions_brand_attributes_has_a_taste_my_dog_enjoys_rank_1st,0,N,N,DOG FOOD,,directions,has_a_taste_my_dog_enjoys_rank_1st,Brand Attributes,Palatability,Dog Food except Treats,8,"ALPO,BEGGIN',BUSY,DENTALIFE,GREENIES,MILK-BONE,PUP-PERONI,ZUKE'S",,0,100,P
111,directions_brand_attributes_has_a_taste_my_dog_enjoys_rank_1st,0,N,N,CAT FOOD,,directions,has_a_taste_my_dog_enjoys_rank_1st,Brand Attributes,Palatability,Dog Food except Treats,15,"9LIVES,BEYOND,CAT CHOW LINE,DENTALIFE,FANCY FEAST,FRISKIES,GREENIES,IAMS,MEOW MIX,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,SHEBA,TEMPTATIONS",Question only for Dog Food except Treats,0,100,P
112,directions_brand_attributes_has_a_taste_my_dog_enjoys_rank_1st,0,N,N,CAT LITTER,,directions,has_a_taste_my_dog_enjoys_rank_1st,Brand Attributes,Palatability,Dog Food except Treats,,,,0,100,P
113,directions_brand_attributes_has_a_taste_my_dog_enjoys_rank_1st,0,N,N,DOG TREATS ONLY,,directions,has_a_taste_my_dog_enjoys_rank_1st,Brand Attributes,Palatability,Dog Food except Treats,,,,0,100,P
114,directions_brand_attributes_has_a_taste_my_dog_enjoys_rank_1st,0,N,N,CAT TREATS ONLY,,directions,has_a_taste_my_dog_enjoys_rank_1st,Brand Attributes,Palatability,Dog Food except Treats,,,,0,100,P
115,directions_brand_attributes_has_an_appealing_appearance_mean,0,N,N,DOG FOOD,,directions,has_an_appealing_appearance_mean,Brand Attributes,Appearance,Wet Cat Food,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Wet Cat Food,0,100,P
116,directions_brand_attributes_has_an_appealing_appearance_mean,0,N,N,CAT FOOD,,directions,has_an_appealing_appearance_mean,Brand Attributes,Appearance,Wet Cat Food,5,"CAT CHOW LINE,DENTALIFE,GREENIES,ROYAL CANIN,TEMPTATIONS",Question only for Wet Cat Food,0,100,P
117,directions_brand_attributes_has_an_appealing_appearance_mean,0,N,N,CAT LITTER,,directions,has_an_appealing_appearance_mean,Brand Attributes,Appearance,Wet Cat Food,,,,0,100,P
118,directions_brand_attributes_has_an_appealing_appearance_mean,0,N,N,DOG TREATS ONLY,,directions,has_an_appealing_appearance_mean,Brand Attributes,Appearance,Wet Cat Food,,,,0,100,P
119,directions_brand_attributes_has_an_appealing_appearance_mean,0,N,N,CAT TREATS ONLY,,directions,has_an_appealing_appearance_mean,Brand Attributes,Appearance,Wet Cat Food,,,,0,100,P
120,directions_brand_attributes_has_an_appealing_appearance_rank_1st,0,N,N,DOG FOOD,,directions,has_an_appealing_appearance_rank_1st,Brand Attributes,Appearance,Wet Cat Food,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Wet Cat Food,0,100,P
121,directions_brand_attributes_has_an_appealing_appearance_rank_1st,0,N,N,CAT FOOD,,directions,has_an_appealing_appearance_rank_1st,Brand Attributes,Appearance,Wet Cat Food,5,"CAT CHOW LINE,DENTALIFE,GREENIES,ROYAL CANIN,TEMPTATIONS",Question only for Wet Cat Food,0,100,P
122,directions_brand_attributes_has_an_appealing_appearance_rank_1st,0,N,N,CAT LITTER,,directions,has_an_appealing_appearance_rank_1st,Brand Attributes,Appearance,Wet Cat Food,,,,0,100,P
123,directions_brand_attributes_has_an_appealing_appearance_rank_1st,0,N,N,DOG TREATS ONLY,,directions,has_an_appealing_appearance_rank_1st,Brand Attributes,Appearance,Wet Cat Food,,,,0,100,P
124,directions_brand_attributes_has_an_appealing_appearance_rank_1st,0,N,N,CAT TREATS ONLY,,directions,has_an_appealing_appearance_rank_1st,Brand Attributes,Appearance,Wet Cat Food,,,,0,100,P
125,directions_brand_attributes_has_an_appealing_package_mean,0,N,N,DOG FOOD,,directions,has_an_appealing_package_mean,Brand Attributes,Appearance,Litter,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Litter,0,100,P
126,directions_brand_attributes_has_an_appealing_package_mean,0,N,N,CAT FOOD,,directions,has_an_appealing_package_mean,Brand Attributes,Appearance,Litter,15,"9LIVES,BEYOND,CAT CHOW LINE,DENTALIFE,FANCY FEAST,FRISKIES,GREENIES,IAMS,MEOW MIX,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,SHEBA,TEMPTATIONS",Question only for Litter,0,100,P
127,directions_brand_attributes_has_an_appealing_package_mean,1,Y,Y,CAT LITTER,brand_perceptions,directions,has_an_appealing_package_mean,Brand Attributes,Appearance,Litter,,,,0,100,P
128,directions_brand_attributes_has_an_appealing_package_mean,0,N,N,DOG TREATS ONLY,,directions,has_an_appealing_package_mean,Brand Attributes,Appearance,Litter,,,,0,100,P
129,directions_brand_attributes_has_an_appealing_package_mean,0,N,N,CAT TREATS ONLY,,directions,has_an_appealing_package_mean,Brand Attributes,Appearance,Litter,,,,0,100,P
130,directions_brand_attributes_has_an_appealing_package_rank_1st,0,N,N,DOG FOOD,,directions,has_an_appealing_package_rank_1st,Brand Attributes,Appearance,Litter,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Litter,0,100,P
131,directions_brand_attributes_has_an_appealing_package_rank_1st,0,N,N,CAT FOOD,,directions,has_an_appealing_package_rank_1st,Brand Attributes,Appearance,Litter,15,"9LIVES,BEYOND,CAT CHOW LINE,DENTALIFE,FANCY FEAST,FRISKIES,GREENIES,IAMS,MEOW MIX,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,SHEBA,TEMPTATIONS",Question only for Litter,0,100,P
132,directions_brand_attributes_has_an_appealing_package_rank_1st,1,Y,N,CAT LITTER,,directions,has_an_appealing_package_rank_1st,Brand Attributes,Appearance,Litter,,,,0,100,P
133,directions_brand_attributes_has_an_appealing_package_rank_1st,0,N,N,DOG TREATS ONLY,,directions,has_an_appealing_package_rank_1st,Brand Attributes,Appearance,Litter,,,,0,100,P
134,directions_brand_attributes_has_an_appealing_package_rank_1st,0,N,N,CAT TREATS ONLY,,directions,has_an_appealing_package_rank_1st,Brand Attributes,Appearance,Litter,,,,0,100,P
135,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,0,N,N,DOG FOOD,,directions,has_craveable_treats_that_my_cat_comes_running_for_mean,Brand Attributes,Palatability,Cat Treats,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Cat Treats,0,100,P
136,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,0,N,N,CAT FOOD,,directions,has_craveable_treats_that_my_cat_comes_running_for_mean,Brand Attributes,Palatability,Cat Treats,10,"9LIVES,BEYOND,CAT CHOW LINE,FANCY FEAST,FRISKIES,IAMS,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN",Question only for Cat Treats,0,100,P
137,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,0,N,N,CAT LITTER,,directions,has_craveable_treats_that_my_cat_comes_running_for_mean,Brand Attributes,Palatability,Cat Treats,,,,0,100,P
138,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,0,N,N,DOG TREATS ONLY,,directions,has_craveable_treats_that_my_cat_comes_running_for_mean,Brand Attributes,Palatability,Cat Treats,,,,0,100,P
139,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,1,Y,Y,CAT TREATS ONLY,brand_perceptions,directions,has_craveable_treats_that_my_cat_comes_running_for_mean,Brand Attributes,Palatability,Cat Treats,,,,0,100,P
140,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_rank_1st,0,N,N,DOG FOOD,,directions,has_craveable_treats_that_my_cat_comes_running_for_rank_1st,Brand Attributes,Palatability,Cat Treats,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Cat Treats,0,100,P
141,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_rank_1st,0,N,N,CAT FOOD,,directions,has_craveable_treats_that_my_cat_comes_running_for_rank_1st,Brand Attributes,Palatability,Cat Treats,10,"9LIVES,BEYOND,CAT CHOW LINE,FANCY FEAST,FRISKIES,IAMS,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN",Question only for Cat Treats,0,100,P
142,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_rank_1st,0,N,N,CAT LITTER,,directions,has_craveable_treats_that_my_cat_comes_running_for_rank_1st,Brand Attributes,Palatability,Cat Treats,,,,0,100,P
143,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_rank_1st,0,N,N,DOG TREATS ONLY,,directions,has_craveable_treats_that_my_cat_comes_running_for_rank_1st,Brand Attributes,Palatability,Cat Treats,,,,0,100,P
144,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_rank_1st,1,Y,N,CAT TREATS ONLY,,directions,has_craveable_treats_that_my_cat_comes_running_for_rank_1st,Brand Attributes,Palatability,Cat Treats,,,,0,100,P
145,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,0,N,N,DOG FOOD,,directions,has_the_most_satisfying_and_hearty_dog_treats_mean,Brand Attributes,Palatability,Dog Treats,12,"BENEFUL,BEYOND,CESAR,DOG CHOW LINE,EUKANUBA,FRESHPET,IAMS,NUTRO,PEDIGREE,PRO PLAN,PURINA ONE,ROYAL CANIN",Question only for Dog Treats,0,100,P
146,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,0,N,N,CAT FOOD,,directions,has_the_most_satisfying_and_hearty_dog_treats_mean,Brand Attributes,Palatability,Dog Treats,15,"9LIVES,BEYOND,CAT CHOW LINE,DENTALIFE,FANCY FEAST,FRISKIES,GREENIES,IAMS,MEOW MIX,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,SHEBA,TEMPTATIONS",Question only for Dog Treats,0,100,P
147,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,0,N,N,CAT LITTER,,directions,has_the_most_satisfying_and_hearty_dog_treats_mean,Brand Attributes,Palatability,Dog Treats,,,,0,100,P
148,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,1,Y,Y,DOG TREATS ONLY,brand_perceptions,directions,has_the_most_satisfying_and_hearty_dog_treats_mean,Brand Attributes,Palatability,Dog Treats,,,,0,100,P
149,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,0,N,N,CAT TREATS ONLY,,directions,has_the_most_satisfying_and_hearty_dog_treats_mean,Brand Attributes,Palatability,Dog Treats,,,,0,100,P
150,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_rank_1st,0,N,N,DOG FOOD,,directions,has_the_most_satisfying_and_hearty_dog_treats_rank_1st,Brand Attributes,Palatability,Dog Treats,12,"BENEFUL,BEYOND,CESAR,DOG CHOW LINE,EUKANUBA,FRESHPET,IAMS,NUTRO,PEDIGREE,PRO PLAN,PURINA ONE,ROYAL CANIN",Question only for Dog Treats,0,100,P
151,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_rank_1st,0,N,N,CAT FOOD,,directions,has_the_most_satisfying_and_hearty_dog_treats_rank_1st,Brand Attributes,Palatability,Dog Treats,15,"9LIVES,BEYOND,CAT CHOW LINE,DENTALIFE,FANCY FEAST,FRISKIES,GREENIES,IAMS,MEOW MIX,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,SHEBA,TEMPTATIONS",Question only for Dog Treats,0,100,P
152,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_rank_1st,0,N,N,CAT LITTER,,directions,has_the_most_satisfying_and_hearty_dog_treats_rank_1st,Brand Attributes,Palatability,Dog Treats,,,,0,100,P
153,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_rank_1st,0,N,N,DOG TREATS ONLY,,directions,has_the_most_satisfying_and_hearty_dog_treats_rank_1st,Brand Attributes,Palatability,Dog Treats,,,,0,100,P
154,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_rank_1st,0,N,N,CAT TREATS ONLY,,directions,has_the_most_satisfying_and_hearty_dog_treats_rank_1st,Brand Attributes,Palatability,Dog Treats,,,,0,100,P
155,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,0,N,N,DOG FOOD,,directions,has_treats_i_could_feed_my_dog_everyday_mean,Brand Attributes,Nutrition,Dog Treats,12,"BENEFUL,BEYOND,CESAR,DOG CHOW LINE,EUKANUBA,FRESHPET,IAMS,NUTRO,PEDIGREE,PRO PLAN,PURINA ONE,ROYAL CANIN",Question only for Dog Treats,0,100,P
156,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,0,N,N,CAT FOOD,,directions,has_treats_i_could_feed_my_dog_everyday_mean,Brand Attributes,Nutrition,Dog Treats,15,"9LIVES,BEYOND,CAT CHOW LINE,DENTALIFE,FANCY FEAST,FRISKIES,GREENIES,IAMS,MEOW MIX,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,SHEBA,TEMPTATIONS",Question only for Dog Treats,0,100,P
157,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,0,N,N,CAT LITTER,,directions,has_treats_i_could_feed_my_dog_everyday_mean,Brand Attributes,Nutrition,Dog Treats,,,,0,100,P
158,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,1,Y,Y,DOG TREATS ONLY,brand_perceptions,directions,has_treats_i_could_feed_my_dog_everyday_mean,Brand Attributes,Nutrition,Dog Treats,,,,0,100,P
159,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,0,N,N,CAT TREATS ONLY,,directions,has_treats_i_could_feed_my_dog_everyday_mean,Brand Attributes,Nutrition,Dog Treats,,,,0,100,P
160,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_rank_1st,0,N,N,DOG FOOD,,directions,has_treats_i_could_feed_my_dog_everyday_rank_1st,Brand Attributes,Nutrition,Dog Treats,12,"BENEFUL,BEYOND,CESAR,DOG CHOW LINE,EUKANUBA,FRESHPET,IAMS,NUTRO,PEDIGREE,PRO PLAN,PURINA ONE,ROYAL CANIN",Question only for Dog Treats,0,100,P
161,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_rank_1st,0,N,N,CAT FOOD,,directions,has_treats_i_could_feed_my_dog_everyday_rank_1st,Brand Attributes,Nutrition,Dog Treats,15,"9LIVES,BEYOND,CAT CHOW LINE,DENTALIFE,FANCY FEAST,FRISKIES,GREENIES,IAMS,MEOW MIX,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,SHEBA,TEMPTATIONS",Question only for Dog Treats,0,100,P
162,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_rank_1st,0,N,N,CAT LITTER,,directions,has_treats_i_could_feed_my_dog_everyday_rank_1st,Brand Attributes,Nutrition,Dog Treats,,,,0,100,P
163,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_rank_1st,0,N,N,DOG TREATS ONLY,,directions,has_treats_i_could_feed_my_dog_everyday_rank_1st,Brand Attributes,Nutrition,Dog Treats,,,,0,100,P
164,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_rank_1st,0,N,N,CAT TREATS ONLY,,directions,has_treats_i_could_feed_my_dog_everyday_rank_1st,Brand Attributes,Nutrition,Dog Treats,,,,0,100,P
165,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,0,N,N,DOG FOOD,,directions,has_treats_that_contain_wholesome_ingredients_mean,Brand Attributes,Ingredients,Cat Treats,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Cat Treats,0,100,P
166,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,0,N,N,CAT FOOD,,directions,has_treats_that_contain_wholesome_ingredients_mean,Brand Attributes,Ingredients,Cat Treats,10,"9LIVES,BEYOND,CAT CHOW LINE,FANCY FEAST,FRISKIES,IAMS,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN",Question only for Cat Treats,0,100,P
167,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,0,N,N,CAT LITTER,,directions,has_treats_that_contain_wholesome_ingredients_mean,Brand Attributes,Ingredients,Cat Treats,,,,0,100,P
168,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,0,N,N,DOG TREATS ONLY,,directions,has_treats_that_contain_wholesome_ingredients_mean,Brand Attributes,Ingredients,Cat Treats,,,,0,100,P
169,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,1,Y,Y,CAT TREATS ONLY,brand_perceptions,directions,has_treats_that_contain_wholesome_ingredients_mean,Brand Attributes,Ingredients,Cat Treats,,,,0,100,P
170,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_rank_1st,0,N,N,DOG FOOD,,directions,has_treats_that_contain_wholesome_ingredients_rank_1st,Brand Attributes,Ingredients,Cat Treats,22,"ALPO,BEGGIN',BENEFUL,BEYOND,BUSY,CESAR,DENTALIFE,DOG CHOW LINE,EUKANUBA,FRESHPET,GREENIES,IAMS,MERRICK,MILK-BONE,NUTRO,PEDIGREE,PRO PLAN,PUP-PERONI,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN,ZUKE'S",Question only for Cat Treats,0,100,P
171,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_rank_1st,0,N,N,CAT FOOD,,directions,has_treats_that_contain_wholesome_ingredients_rank_1st,Brand Attributes,Ingredients,Cat Treats,10,"9LIVES,BEYOND,CAT CHOW LINE,FANCY FEAST,FRISKIES,IAMS,PRO PLAN,PURINA ONE,RACHAEL RAY NUTRISH,ROYAL CANIN",Question only for Cat Treats,0,100,P
172,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_rank_1st,0,N,N,CAT LITTER,,directions,has_treats_that_contain_wholesome_ingredients_rank_1st,Brand Attributes,Ingredients,Cat Treats,,,,0,100,P
